"series_id","method_id","timestamp","origin_timestamp","forecast","lo80","hi80","lo90","hi90","horizon"
"Q4","ARIMA","1993-Q1","1992-Q4",4068.2,3704.62392843475,4431.77607156525,3601.55516411098,4534.84483588902,1
"Q4","ARIMA","1993-Q2","1992-Q4",4068.2,3554.02578863809,4582.37421136191,3408.26454427438,4728.13545572562,2
"Q4","ARIMA","1993-Q3","1992-Q4",4068.2,3438.46777163268,4697.93222836732,3259.94743515058,4876.45256484942,3
"Q4","ARIMA","1993-Q4","1992-Q4",4068.2,3341.04785686949,4795.35214313051,3134.91032822196,5001.48967177804,4
"Q4","ARIMA","1994-Q1","1992-Q4",4068.2,3255.21918898776,4881.18081101224,3024.75042560292,5111.64957439708,5
"Q4","ARIMA","1994-Q2","1992-Q4",4068.2,3177.62414197951,4958.77585802049,2925.15826096711,5211.24173903289,6
"Q4","ARIMA","1994-Q3","1992-Q4",4068.2,3106.26813198452,5030.13186801548,2833.57381364511,5302.82618635489,7
"Q4","ARIMA","1994-Q4","1992-Q4",4068.2,3039.85157727617,5096.54842272383,2748.32908854876,5388.07091145124,8
"Q5","ARIMA","1993-Q1","1992-Q4",4294.34201831834,4180.46468941789,4408.21934721879,4148.18204902374,4440.50198761294,1
"Q5","ARIMA","1993-Q2","1992-Q4",4544.39403663668,4350.87926443562,4737.90880883774,4296.02051544454,4792.76755782881,2
"Q5","ARIMA","1993-Q3","1992-Q4",4794.44605495501,4516.83763661763,5072.0544732924,4438.13950744558,5150.75260246445,3
"Q5","ARIMA","1993-Q4","1992-Q4",5044.49807327335,4676.46258922736,5412.53355731935,4572.12964342976,5516.86650311694,4
"Q5","ARIMA","1994-Q1","1992-Q4",5294.55009159169,4829.54935107638,5759.550832107,4697.7281024221,5891.37208076128,5
"Q5","ARIMA","1994-Q2","1992-Q4",5544.60210991003,4976.25378512633,6112.95043469373,4815.1349323681,6274.06928745196,6
"Q5","ARIMA","1994-Q3","1992-Q4",5794.65412822837,5116.81994703423,6472.4883094225,4924.66337531234,6664.64488114439,7
"Q5","ARIMA","1994-Q4","1992-Q4",6044.7061465467,5251.50350139475,6837.90879169866,5026.64157320958,7062.77071988383,8
"Q6","ARIMA","1993-Q1","1992-Q4",7954.04751267998,7713.48720130647,8194.60782405348,7645.29169566755,8262.80332969241,1
"Q6","ARIMA","1993-Q2","1992-Q4",8183.77212403791,7897.31095262823,8470.23329544759,7816.10319097103,8551.44105710479,2
"Q6","ARIMA","1993-Q3","1992-Q4",8296.08358179205,7992.47161504176,8599.69554854234,7906.40184121935,8685.76532236475,3
"Q6","ARIMA","1993-Q4","1992-Q4",7934.90480524769,7624.41172655195,8245.39788394344,7536.39125310748,8333.41835738791,4
"Q6","ARIMA","1994-Q1","1992-Q4",7954.44021730889,7572.43895882313,8336.44147579464,7464.1469100292,8444.73352458857,5
"Q6","ARIMA","1994-Q2","1992-Q4",7967.07829498043,7558.85079787201,8375.30579208885,7443.12397484759,8491.03261511327,6
"Q6","ARIMA","1994-Q3","1992-Q4",7975.25426827097,7556.53787747109,8393.97065907085,7437.83759883049,8512.67093771145,7
"Q6","ARIMA","1994-Q4","1992-Q4",7980.54356471184,7557.51454731323,8403.57258211046,7437.59169895674,8523.49543046695,8
"Q7","ARIMA","1992-Q4","1992-Q3",8552.70941176496,8122.24910101812,8983.1697225118,8000.21958425677,9105.19923927315,1
"Q7","ARIMA","1993-Q1","1992-Q3",8658.16882352992,8049.40601400841,9266.93163305144,7876.83021639466,9439.50743066518,2
"Q7","ARIMA","1993-Q2","1992-Q3",8763.62823529488,8018.04910643948,9509.20736415029,7806.68778338573,9720.56868720404,3
"Q7","ARIMA","1993-Q3","1992-Q3",8869.08764705985,8008.16702556617,9730.00826855352,7764.10799204346,9974.06730207623,4
"Q7","ARIMA","1993-Q4","1992-Q3",8974.54705882481,8012.0085423792,9937.08557527042,7739.14224763936,10209.9518700103,5
"Q7","ARIMA","1994-Q1","1992-Q3",9080.00647058977,8025.59835474013,10134.4145864394,7726.6883051164,10433.3246360631,6
"Q7","ARIMA","1994-Q2","1992-Q3",9185.46588235473,8046.57495083502,10324.3568138744,7723.71519687508,10647.2165678344,7
"Q7","ARIMA","1994-Q3","1992-Q3",9290.92529411969,8073.39967507667,10508.4509131627,7728.24807984918,10853.6025083902,8
"Q8","ARIMA","1992-Q4","1992-Q3",2787.22680634954,2313.97406732552,3260.47954537355,2179.81349175726,3394.64012094181,1
"Q8","ARIMA","1993-Q1","1992-Q3",2729.1239693155,1917.26477360127,3540.98316502972,1687.11397256834,3771.13396606266,2
"Q8","ARIMA","1993-Q2","1992-Q3",2844.53747740992,1798.85765174479,3890.21730307505,1502.42195110697,4186.65300371287,3
"Q8","ARIMA","1993-Q3","1992-Q3",3003.91822427096,1767.88536362326,4239.95108491865,1417.48722256281,4590.3492259791,4
"Q8","ARIMA","1993-Q4","1992-Q3",2402.79677289421,943.883910362115,3861.7096354263,530.302385731329,4275.29116005708,5
"Q8","ARIMA","1994-Q1","1992-Q3",2344.69393586017,670.98038939868,4018.40748232165,196.505855574002,4492.88201614633,6
"Q8","ARIMA","1994-Q2","1992-Q3",2460.10744395459,596.770059781951,4323.44482812723,68.5398028287459,4851.67508508043,7
"Q8","ARIMA","1994-Q3","1992-Q3",2619.48819081563,584.117128144909,4654.85925348635,7.11771378117101,5231.85866785009,8
"Q9","ARIMA","1993-Q1","1992-Q4",6166.69833333285,5751.48907354494,6581.90759312076,5633.78301781392,6699.61364885178,1
"Q9","ARIMA","1993-Q2","1992-Q4",6252.99666666571,5665.80210025075,6840.19123308066,5499.3405998625,7006.65273346892,2
"Q9","ARIMA","1993-Q3","1992-Q4",6339.29499999856,5620.13146627284,7058.45853372429,5416.25859738818,7262.33140260895,3
"Q9","ARIMA","1993-Q4","1992-Q4",6425.59333333142,5595.1748137556,7256.01185290724,5359.76270229356,7491.42396436927,4
"Q9","ARIMA","1994-Q1","1992-Q4",6511.89166666427,5583.45553689113,7440.3277964374,5320.25679491319,7703.52653841534,5
"Q9","ARIMA","1994-Q2","1992-Q4",6598.18999999712,5581.13917703804,7615.2408229562,5292.81940086144,7903.5605991328,6
"Q9","ARIMA","1994-Q3","1992-Q4",6684.48833332998,5585.94788987996,7783.02877678,5274.52693860937,8094.44972805058,7
"Q9","ARIMA","1994-Q4","1992-Q4",6770.78666666283,5596.39753383292,7945.17579949274,5263.47453305641,8278.09880026924,8
"Q10","ARIMA","1993-Q1","1992-Q4",6945.3982857145,6578.9799613251,7311.8166101039,6475.10545781938,7415.69111360962,1
"Q10","ARIMA","1993-Q2","1992-Q4",7070.296571429,6552.10280757548,7588.49033528252,6405.20207593292,7735.39106692508,2
"Q10","ARIMA","1993-Q3","1992-Q4",7195.1948571435,6560.5397024768,7829.8500118102,6380.6237847939,8009.7659294931,3
"Q10","ARIMA","1993-Q4","1992-Q4",7320.093142858,6587.25649407919,8052.92979163681,6379.50748706776,8260.67879864825,4
"Q10","ARIMA","1994-Q1","1992-Q4",7444.9914285725,6625.65514703622,8264.32771010878,6393.3846960684,8496.59816107661,5
"Q10","ARIMA","1994-Q2","1992-Q4",7569.889714287,6672.35178712736,8467.42764144665,6417.9122562534,8721.8671723206,6
"Q10","ARIMA","1994-Q3","1992-Q4",7694.7880000015,6725.33623785015,8664.23976215286,6450.51013401371,8939.0658659893,7
"Q10","ARIMA","1994-Q4","1992-Q4",7819.686285716,6783.29875800896,8856.07381342304,6489.49729472384,9149.87527670816,8
"Q11","ARIMA","1993-Q1","1992-Q4",5524.12085714287,5460.92038960748,5587.32132467826,5443.00393524481,5605.23777904093,1
"Q11","ARIMA","1993-Q2","1992-Q4",5573.04171428574,5483.66275594887,5662.42067262261,5458.32506319955,5687.75836537194,2
"Q11","ARIMA","1993-Q3","1992-Q4",5621.96257142862,5512.49615059521,5731.42899226202,5481.46394134758,5762.46120150965,3
"Q11","ARIMA","1993-Q4","1992-Q4",5670.88342857149,5544.48249350071,5797.28436364227,5508.64958477537,5833.1172723676,4
"Q11","ARIMA","1994-Q1","1992-Q4",5719.80428571436,5578.48374409546,5861.12482733326,5538.42133422476,5901.18723720396,5
"Q11","ARIMA","1994-Q2","1992-Q4",5768.72514285723,5613.91624589019,5923.53403982427,5570.03007470179,5967.42021101267,6
"Q11","ARIMA","1994-Q3","1992-Q4",5817.6460000001,5650.43328015845,5984.85871984176,5603.03079753879,6032.26120246142,7
"Q11","ARIMA","1994-Q4","1992-Q4",5866.56685714298,5687.80894046924,6045.32477381672,5637.13355497059,6096.00015931536,8
"Q12","ARIMA","1993-Q1","1992-Q4",7645.10198274278,7372.66334265661,7917.54062282896,7295.43077378364,7994.77319170193,1
"Q12","ARIMA","1993-Q2","1992-Q4",7812.12211658456,7426.83569686022,8197.40853630891,7317.61235050314,8306.63188266599,2
"Q12","ARIMA","1993-Q3","1992-Q4",7878.41001884773,7406.53245227351,8350.28758542195,7272.76171898646,8484.05831870901,3
"Q12","ARIMA","1993-Q4","1992-Q4",7970.77873568824,7425.9014555159,8515.65601586059,7271.43631776995,8670.12115360653,4
"Q12","ARIMA","1994-Q1","1992-Q4",8093.86828850876,7449.5671065107,8738.16947050682,7266.91667411292,8920.8199029046,5
"Q12","ARIMA","1994-Q2","1992-Q4",8222.02149074426,7491.70869762053,8952.33428386798,7284.67516861781,9159.3678128707,6
"Q12","ARIMA","1994-Q3","1992-Q4",8323.77088741429,7516.55992460701,9130.98185022157,7287.72683301503,9359.81494181355,7
"Q12","ARIMA","1994-Q4","1992-Q4",8432.35655432571,7554.9613747445,9309.75173390691,7306.23203292138,9558.48107573004,8
"Q13","ARIMA","1993-Q1","1992-Q4",4966.40914285716,4797.79909593093,5135.01918978339,4750.00049049895,5182.81779521538,1
"Q13","ARIMA","1993-Q2","1992-Q4",5004.71828571433,4766.26767059889,5243.16890082977,4698.67023453445,5310.7663368942,2
"Q13","ARIMA","1993-Q3","1992-Q4",5043.02742857149,4750.98626062868,5335.06859651429,4668.19664748955,5417.85820965343,3
"Q13","ARIMA","1993-Q4","1992-Q4",5081.33657142865,4744.11647757619,5418.55666528111,4648.51926671222,5514.15387614508,4
"Q13","ARIMA","1994-Q1","1992-Q4",5119.64571428581,4742.62218766933,5496.6692409023,4635.74125669372,5603.55017187791,5
"Q13","ARIMA","1994-Q2","1992-Q4",5157.95485714298,4744.94627666698,5570.96343761897,4627.86408294199,5688.04563134396,6
"Q13","ARIMA","1994-Q3","1992-Q4",5196.26400000014,4750.1637472864,5642.36425271388,4623.70052429767,5768.82747570261,7
"Q13","ARIMA","1994-Q4","1992-Q4",5234.5731428573,4757.67191262642,5711.47437308818,4622.47704049755,5846.66924521705,8
"Q14","ARIMA","1993-Q1","1992-Q4",3610.22576211717,3500.91873443905,3719.5327897953,3469.93171093614,3750.51981329821,1
"Q14","ARIMA","1993-Q2","1992-Q4",3693.93152423434,3527.54782085564,3860.31522761304,3480.38035288387,3907.48269558481,2
"Q14","ARIMA","1993-Q3","1992-Q4",3777.63728635151,3559.17187327486,3996.10269942817,3497.23996428989,4058.03460841314,3
"Q14","ARIMA","1993-Q4","1992-Q4",3861.34304846869,3591.90023163689,4130.78586530048,3515.51693702895,4207.16915990842,4
"Q14","ARIMA","1994-Q1","1992-Q4",3945.04881058586,3624.39163133565,4265.70598983607,3533.48977661628,4356.60784455544,5
"Q14","ARIMA","1994-Q2","1992-Q4",4028.75457270303,3656.04486360183,4401.46428180423,3550.38683995041,4507.12230545565,6
"Q14","ARIMA","1994-Q3","1992-Q4",4112.4603348202,3686.55595721502,4538.36471242538,3565.81798419369,4659.10268544671,7
"Q14","ARIMA","1994-Q4","1992-Q4",4196.16609693737,3715.76244709721,4676.56974677754,3579.57468767596,4812.75750619879,8
"Q15","ARIMA","1993-Q1","1992-Q4",3498.99648881358,3415.81306002641,3582.17991760076,3392.23171381626,3605.76126381091,1
"Q15","ARIMA","1993-Q2","1992-Q4",3546.32639550813,3422.21541980684,3670.43737120942,3387.0316827433,3705.62110827296,2
"Q15","ARIMA","1993-Q3","1992-Q4",3618.47836749019,3458.44253710794,3778.51419787243,3413.07460292566,3823.88213205472,3
"Q15","ARIMA","1993-Q4","1992-Q4",3844.52493293217,3650.35351111758,4038.69635474677,3595.30861108535,4093.74125477899,4
"Q15","ARIMA","1994-Q1","1992-Q4",3934.52893744226,3680.505909464,4188.55196542052,3608.49391073486,4260.56396414965,5
"Q15","ARIMA","1994-Q2","1992-Q4",4024.53294195234,3714.62431114023,4334.44157276445,3626.76952054975,4422.29636335493,6
"Q15","ARIMA","1994-Q3","1992-Q4",4114.53694646242,3750.35690589296,4478.71698703189,3647.11692474877,4581.95696817608,7
"Q15","ARIMA","1994-Q4","1992-Q4",4204.54095097251,3786.62169440591,4622.4602075391,3668.1473922441,4740.93450970091,8
"Q16","ARIMA","1992-Q4","1992-Q3",4764.30130035599,4434.85862298097,5093.74397773101,4341.46620161954,5187.13639909244,1
"Q16","ARIMA","1993-Q1","1992-Q3",4747.84781467494,4221.10052415394,5274.59510519595,4071.77498655418,5423.92064279571,2
"Q16","ARIMA","1993-Q2","1992-Q3",4735.00303447343,4076.24794712627,5393.75812182058,3889.50003340203,5580.50603554482,3
"Q16","ARIMA","1993-Q3","1992-Q3",4724.83034041477,3980.10927494755,5469.55140588199,3768.99120094139,5680.66947988816,4
"Q16","ARIMA","1993-Q4","1992-Q3",4716.70773634552,3916.55289448911,5516.86257820192,3689.72011514044,5743.69535755059,5
"Q16","ARIMA","1994-Q1","1992-Q3",4710.19237196936,3874.3737869639,5546.01095697482,3637.43083198759,5782.95391195113,6
"Q16","ARIMA","1994-Q2","1992-Q3",4704.95298916657,3846.17171003628,5563.73426829687,3602.71915034698,5807.18682798617,7
"Q16","ARIMA","1994-Q3","1992-Q3",4700.73383071717,3827.14050736956,5574.32715406479,3579.48893896108,5821.97872247327,8
"Q17","ARIMA","1993-Q1","1992-Q4",6337.16462734893,6175.61246721185,6498.71678748602,6129.81467461379,6544.51458008408,1
"Q17","ARIMA","1993-Q2","1992-Q4",6422.67703040652,6194.20777450999,6651.14628630305,6129.43991509106,6715.91414572198,2
"Q17","ARIMA","1993-Q3","1992-Q4",6545.64692341219,6265.83037398227,6825.46347284212,6186.50627032792,6904.78757649647,3
"Q17","ARIMA","1993-Q4","1992-Q4",6631.11687828626,6308.0125580121,6954.22119856042,6216.41697281597,7045.81678375654,4
"Q17","ARIMA","1994-Q1","1992-Q4",6748.90343189387,6363.25931813659,7134.54754565115,6253.93457049142,7243.87229329632,5
"Q17","ARIMA","1994-Q2","1992-Q4",6858.81517304947,6419.44475623531,7298.18558986362,6294.88934821165,7422.74099788729,6
"Q17","ARIMA","1994-Q3","1992-Q4",6980.08407426019,6492.87637330786,7467.29177521251,6354.75975994002,7605.40838858036,7
"Q17","ARIMA","1994-Q4","1992-Q4",7089.98294507089,6559.23222715988,7620.73366298191,6408.7717735235,7771.19411661828,8
"Q18","ARIMA","1993-Q1","1992-Q4",3816.8,3499.920537422,4133.679462578,3410.08961288704,4223.51038711296,1
"Q18","ARIMA","1993-Q2","1992-Q4",3816.8,3368.66476638469,4264.93523361531,3241.62465458684,4391.97534541316,2
"Q18","ARIMA","1993-Q3","1992-Q4",3816.8,3267.94867093978,4365.65132906022,3112.35694555435,4521.24305444565,3
"Q18","ARIMA","1993-Q4","1992-Q4",3816.8,3183.04107484399,4450.55892515601,3003.37922577408,4630.22077422592,4
"Q18","ARIMA","1994-Q1","1992-Q4",3816.8,3108.23598100198,4525.36401899802,2907.36792726017,4726.23207273983,5
"Q18","ARIMA","1994-Q2","1992-Q4",3816.8,3040.60700671653,4592.99299328347,2820.56707848343,4813.03292151657,6
"Q18","ARIMA","1994-Q3","1992-Q4",3816.8,2978.4157464348,4655.1842535652,2740.7454600723,4892.8545399277,7
"Q18","ARIMA","1994-Q4","1992-Q4",3816.8,2920.52953276938,4713.07046723062,2666.44930917368,4967.15069082632,8
"Q19","ARIMA","1993-Q1","1992-Q4",7137.40407900783,6319.82249837463,7954.98565964104,6088.04948073089,8186.75867728478,1
"Q19","ARIMA","1993-Q2","1992-Q4",7272.37839731144,6418.63913448683,8126.11766013605,6176.61591636033,8368.14087826255,2
"Q19","ARIMA","1993-Q3","1992-Q4",7407.35271561504,6518.92611944296,8295.77931178713,6267.06952430014,8547.63590692995,3
"Q19","ARIMA","1993-Q4","1992-Q4",7542.32703391865,6620.51745234362,8464.13661549368,6359.19724470258,8725.45682313472,4
"Q19","ARIMA","1994-Q1","1992-Q4",7677.30135222226,6723.27619920943,8631.32650523509,6452.82332470782,8901.77937973669,5
"Q19","ARIMA","1994-Q2","1992-Q4",7812.27567052586,6827.08783032544,8797.46351072628,6547.80076701816,9076.75057403356,6
"Q19","ARIMA","1994-Q3","1992-Q4",7947.24998882947,6931.85540130382,8962.64457635512,6644.00514485886,9250.49483280007,7
"Q19","ARIMA","1994-Q4","1992-Q4",8082.22430713307,7037.49599016545,9126.9526241007,6741.33002902196,9423.11858524419,8
"Q20","ARIMA","1993-Q1","1992-Q4",5943.49351351337,5700.33745651324,6186.64957051351,5631.40609305759,6255.58093396916,1
"Q20","ARIMA","1993-Q2","1992-Q4",6063.20702702675,5719.332433444,6407.0816206095,5621.84876437215,6504.56528968135,2
"Q20","ARIMA","1993-Q3","1992-Q4",6182.92054054012,5761.76189564778,6604.07918543247,5642.3692719076,6723.47180917265,3
"Q20","ARIMA","1993-Q4","1992-Q4",6302.6340540535,5816.32194005324,6788.94616805376,5678.45921314193,6926.80889496507,4
"Q20","ARIMA","1994-Q1","1992-Q4",6422.34756756687,5878.63409497377,6966.06104015998,5724.49888050518,7120.19625462856,5
"Q20","ARIMA","1994-Q2","1992-Q4",6542.06108108025,5946.45281356283,7137.66934859767,5777.60614582215,7306.51601633835,6
"Q20","ARIMA","1994-Q3","1992-Q4",6661.77459459362,6018.44413799223,7305.10505119502,5836.06889275597,7487.48029643128,7
"Q20","ARIMA","1994-Q4","1992-Q4",6781.488108107,6093.7389209415,7469.2372952725,5898.77158279779,7664.20463341621,8
"Q21","ARIMA","1993-Q1","1992-Q4",3438.12284466225,2992.79297862744,3883.45271069705,2866.5481495575,4009.69753976699,1
"Q21","ARIMA","1993-Q2","1992-Q4",3105.225323473,2584.47332553799,3625.97732140801,2436.84737008052,3773.60327686548,2
"Q21","ARIMA","1993-Q3","1992-Q4",2616.00338809678,1994.62305579904,3237.38372039452,1818.47036580133,3413.53641039223,3
"Q21","ARIMA","1993-Q4","1992-Q4",3008.48465683534,2313.26043720744,3703.70887646324,2116.17403122778,3900.7952824429,4
"Q21","ARIMA","1994-Q1","1992-Q4",2630.41795006695,1594.5926782668,3666.24322186709,1300.95060671862,3959.88529341527,5
"Q21","ARIMA","1994-Q2","1992-Q4",2297.59508518088,1106.39630402293,3488.79386633884,768.708001518974,3826.48216884279,6
"Q21","ARIMA","1994-Q3","1992-Q4",1808.34374583981,447.018086712648,3169.66940496697,61.101178252711,3555.5863134269,7
"Q21","ARIMA","1994-Q4","1992-Q4",2200.8365955583,700.331768126264,3701.34142299034,274.959499375329,4126.71369174127,8
"Q22","ARIMA","1993-Q1","1992-Q4",4884.04206317801,4234.33033445564,5533.75379190039,4050.14608724218,5717.93803911384,1
"Q22","ARIMA","1993-Q2","1992-Q4",4898.17187048415,4078.10481732998,5718.23892363831,3845.62720276271,5950.71653820558,2
"Q22","ARIMA","1993-Q3","1992-Q4",4910.09666770021,4003.99169826006,5816.20163714036,3747.12352994041,6073.06980546,3
"Q22","ARIMA","1993-Q4","1992-Q4",5376.01995838534,4422.54264973649,6329.49726703419,4152.24508149966,6599.79483527101,4
"Q22","ARIMA","1994-Q1","1992-Q4",4771.37461056095,3742.30795233947,5800.44126878244,3450.58185382851,6092.1673672934,5
"Q22","ARIMA","1994-Q2","1992-Q4",4866.51806330223,3795.13226332582,5937.90386327864,3491.4092761606,6241.62685044387,6
"Q22","ARIMA","1994-Q3","1992-Q4",4797.04370654164,3701.32820584832,5892.75920723496,3390.70808659609,6203.37932648719,7
"Q22","ARIMA","1994-Q4","1992-Q4",5395.70318444343,4285.80842661932,6505.59794226754,3971.16868499423,6820.23768389262,8
"Q23","ARIMA","1993-Q1","1992-Q4",4735.6941926137,3933.62831843106,5537.76006679634,3706.25378797209,5765.1345972553,1
"Q23","ARIMA","1993-Q2","1992-Q4",4735.6941926137,3865.24547724321,5606.14290798418,3618.48536150126,5852.90302372613,2
"Q23","ARIMA","1993-Q3","1992-Q4",4735.6941926137,3801.85680545687,5669.53157977053,3537.12688206224,5934.26150316515,3
"Q23","ARIMA","1993-Q4","1992-Q4",4735.6941926137,3742.50560769457,5728.88277753283,3460.95044443155,6010.43794079585,4
"Q23","ARIMA","1994-Q1","1992-Q4",4735.6941926137,3686.50647596075,5784.88190926665,3389.07633697075,6082.31204825665,5
"Q23","ARIMA","1994-Q2","1992-Q4",4735.6941926137,3633.34843726414,5838.03994796326,3320.84873294563,6150.53965228177,6
"Q23","ARIMA","1994-Q3","1992-Q4",4735.6941926137,3582.63848541696,5888.74989981043,3255.76321437509,6215.62517085231,7
"Q23","ARIMA","1994-Q4","1992-Q4",4735.6941926137,3534.0666448849,5937.3217403425,3193.42193196799,6277.96645325941,8
"Q24","ARIMA","1993-Q1","1992-Q4",5008.26684424409,4705.79522487897,5310.73846360921,4620.0487236949,5396.48496479329,1
"Q24","ARIMA","1993-Q2","1992-Q4",4963.65286369334,4535.89339735423,5391.41233003244,4414.62953245367,5512.676194933,2
"Q24","ARIMA","1993-Q3","1992-Q4",5034.12724516445,4510.23103257643,5558.02345775247,4361.71373595435,5706.54075437456,3
"Q24","ARIMA","1993-Q4","1992-Q4",5134.25488635758,4529.31164762735,5739.19812508782,4357.8186452592,5910.69112745597,4
"Q24","ARIMA","1994-Q1","1992-Q4",5100.20223386996,4364.69145762365,5835.71301011626,4156.18437263274,6044.22009510718,5
"Q24","ARIMA","1994-Q2","1992-Q4",5083.10985722261,4236.94445857797,5929.27525586726,3997.06832570607,6169.15138873916,6
"Q24","ARIMA","1994-Q3","1992-Q4",5110.10979439976,4166.17353503028,6054.04605376925,3898.58072168929,6321.63886711024,7
"Q24","ARIMA","1994-Q4","1992-Q4",5148.47040098442,4115.98047772053,6180.96032424831,3823.28393113703,6473.65687083182,8
"Q25","ARIMA","1993-Q1","1992-Q4",5029.84200644622,4889.14875204279,5170.53526084965,4849.26416938139,5210.41984351105,1
"Q25","ARIMA","1993-Q2","1992-Q4",5167.19740094561,4931.1738591276,5403.22094276361,4864.26446461831,5470.1303372729,2
"Q25","ARIMA","1993-Q3","1992-Q4",5236.36428555342,4933.67693406678,5539.05163704007,4847.8692758239,5624.85929528295,3
"Q25","ARIMA","1993-Q4","1992-Q4",5130.92441056735,4773.80796848202,5488.04085265268,4672.57041935792,5589.27840177677,4
"Q25","ARIMA","1994-Q1","1992-Q4",4976.44381538186,4549.25457313129,5403.63305763244,4428.15235883645,5524.73527192728,5
"Q25","ARIMA","1994-Q2","1992-Q4",5045.46708557518,4550.49208266149,5540.44208848887,4410.17354711586,5680.76062403449,6
"Q25","ARIMA","1994-Q3","1992-Q4",5086.22139112047,4531.68567691966,5640.75710532128,4374.48250733259,5797.96027490835,7
"Q25","ARIMA","1994-Q4","1992-Q4",5027.14432002021,4418.85206859908,5635.43657144135,4246.40966766828,5807.87897237214,8
"Q26","ARIMA","1993-Q1","1992-Q4",3308,3199.754953122,3416.245046878,3169.06898641948,3446.93101358052,1
"Q26","ARIMA","1993-Q2","1992-Q4",3495,3341.91838664542,3648.08161335458,3298.52187636018,3691.47812363982,2
"Q26","ARIMA","1993-Q3","1992-Q4",3785,3597.51407913962,3972.48592086038,3544.36442573149,4025.63557426851,3
"Q26","ARIMA","1993-Q4","1992-Q4",4934,4717.50990624399,5150.49009375601,4656.13797283895,5211.86202716105,4
"Q26","ARIMA","1994-Q1","1992-Q4",3828,3521.83677329083,4134.16322670917,3435.04375272037,4220.95624727963,5
"Q26","ARIMA","1994-Q2","1992-Q4",4015,3640.02815827924,4389.97184172076,3533.72885146298,4496.27114853701,6
"Q26","ARIMA","1994-Q3","1992-Q4",4305,3872.01981248798,4737.98018751202,3749.27594567791,4860.72405432209,7
"Q26","ARIMA","1994-Q4","1992-Q4",5454,4969.91343390626,5938.08656609374,4832.68161890201,6075.31838109799,8
"Q27","ARIMA","1992-Q4","1992-Q3",6269.93124215346,5872.60832101398,6667.25416329294,5759.9727937554,6779.88969055152,1
